"","collection_id","sample_id","old_sample_id","photo_id_no","skeletal_sample","pub_author","pub_year","collection_period_from","collection_period_to","collection_date","extract_date","extract_method","collected_by","host_group","host_order","host_family","host_genus","host_species","host_id_date","host_id_by","host_id_method","host_id_changed_from_publication","host_id_changed_from","host_morphotype","corallite_size_mm","colony_sex","ocean","country","region","subregion","area","location","site","shelf_position","latitude","longitude","reef_type","avg_depth","depth_min","depth_max","sym_genus_1","sym_genus_2","sym_genus_3","sym_type_1","sym_type_2","sym_type_3","sym_type_id_year","sym_type_author","sym_type_changed_from","comment_field_coral_id","comment_symbiont_profile","comment_sample_processing"
"54","SK16","SK16_FL005",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"m","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rerun",NA
"55","SK16","SK16_FL006",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"m","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"56","SK16","SK16_FL007",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a*",NA,NA,NA,NA,NA,NA,"rerun",NA
"57","SK16","SK16_FL008",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a*",NA,NA,NA,NA,NA,NA,"rerun",NA
"58","SK16","SK16_FL009",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"59","SK16","SK16_FL010",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a*",NA,NA,NA,NA,NA,NA,"rerun",NA
"60","SK16","SK16_FL011",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"61","SK16","SK16_FL012",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a*",NA,NA,NA,NA,NA,NA,"rerun",NA
"62","SK16","SK16_FL013",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"63","SK16","SK16_FL014",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"64","SK16","SK16_FL015",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"65","SK16","SK16_FL016",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"66","SK16","SK16_FL017",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"67","SK16","SK16_FL018",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"68","SK16","SK16_FL019",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"69","SK16","SK16_FL020",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"70","SK16","SK16_FL021",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"71","SK16","SK16_FL022",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"72","SK16","SK16_FL023",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"73","SK16","SK16_FL024",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"74","SK16","SK16_FL025",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C1c",NA,NA,NA,NA,NA,NA,"rerun",NA
"75","SK16","SK16_FL026",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"76","SK16","SK16_FL027",NA,NA,NA,"Kim","unpublished","2016","2016","42656",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_Reef","outer",-26.9770417,153.4854917,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"77","HL12","HL12_CI006",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_peltata","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C1pp",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"78","HL12","HL12_CI008",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C22a*",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"79","HL12","HL12_CI012",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesen-frond","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C1qq",NA,NA,"2019","Sampayo",NA,"ID coral very encrusted",NA,NA
"80","HL12","HL12_CI014",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C22a*",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"81","HL12","HL12_CI016",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"82","HL12","HL12_CI020",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"83","HL12","HL12_CI024",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_peltata","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C1pp",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"84","HL12","HL12_CI031",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,"ID difficult without ruler, could be frondens or patula",NA,NA
"85","HL12","HL12_CI032",NA,NA,NA,"Sampayo","unpublished","2012","2012","40992","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Cook_Island","Cook_Island","inner",-28.19627,153.57632,NA,NA,"8",NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,"ID difficult without ruler, could be frondens or patula",NA,NA
"86","FN09","FN09_269",NA,NA,NA,"Tonk","unpublished","2009","2009","40138",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo",NA,"yes","Turbinaria_reniformis",NA,NA,NA,"Pacific","Australia","Eastern_Australia","fnGBR","Lockhart","Curd_Reef",NA,"inner",-12.584,143.51,NA,"5","3","7","Cladocopium",NA,NA,"C3-C40",NA,NA,"2019",NA,NA,NA,NA,NA
"87","FN09","FN09_274",NA,NA,NA,"Tonk","unpublished","2009","2009","40138",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_bifrons","2023","Sampayo",NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","fnGBR","Lockhart","Curd_Reef",NA,"inner",-12.584,143.51,NA,"5","3","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","FN09","FN09_312",NA,NA,NA,"Tonk","unpublished","2009","2009","40138",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis","2020","Sampayo",NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","fnGBR","Lockhart","Curd_Reef",NA,"inner",-12.584,143.51,NA,"5","3","7","Cladocopium",NA,NA,"C3-C40",NA,NA,"2019",NA,NA,NA,NA,NA
"89","FN09","FN09_339",NA,NA,NA,"Tonk","unpublished","2009","2009","40138",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_peltata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","fnGBR","Lockhart","Curd_Reef",NA,"inner",-12.584,143.51,NA,"5","3","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","FN09","FN09_347",NA,NA,NA,"Tonk","unpublished","2009","2009","40138",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_stellulata","2020","Sampayo",NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","fnGBR","Lockhart","Curd_Reef",NA,"inner",-12.584,143.51,NA,"5","3","7","Cladocopium",NA,NA,"C3-C40",NA,NA,"2019",NA,NA,NA,NA,NA
"91","MK08","MK08_026","MK08_B026",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_irregularis","2020","Sampayo",NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium",NA,NA,"C22a",NA,NA,"publication","Tonk",NA,NA,NA,NA
"92","MK08","MK08_027","MK08_B027",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo",NA,"yes","Turbinaria_bifrons",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium",NA,NA,"C22a",NA,NA,"publication","Tonk",NA,NA,NA,NA
"93","MK08","MK08_028","MK08_B028",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo",NA,"yes","Turbinaria_peltata",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium","Durusdinium",NA,"C22a","D1-sp1",NA,"2019","Sampayo","unchanged",NA,NA,NA
"94","MK08","MK08_050","MK08_B050",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula","2020","Sampayo",NA,"yes","Turbinaria_peltata",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Durusdinium",NA,NA,"C22a","D1-sp1",NA,"2019","Sampayo","D1 (no mix)",NA,NA,NA
"95","MK08","MK08_055","MK08_B055",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_peltata","2020","Sampayo",NA,"yes","Turbinaria_sp",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium",NA,NA,"C1pp",NA,NA,"2019","Sampayo","C22a",NA,NA,NA
"96","MK08","MK08_060","MK08_B060",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_irregularis","2020","Sampayo",NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium",NA,NA,"C22a",NA,NA,"publication","Tonk",NA,NA,NA,NA
"97","MK08","MK08_077","MK08_B077",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo",NA,"yes","Turbinaria_bifrons",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo","unchanged",NA,NA,NA
"98","MK08","MK08_090","MK08_B090",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_peltata","2020","Sampayo",NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium",NA,NA,"C1pp",NA,NA,"2019","Sampayo","C22a",NA,NA,NA
"99","MK08","MK08_099","MK08_B099",NA,NA,"Tonk","2017","2008","2008","39618",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_irregularis","2020","Sampayo",NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Elliot_Heads",NA,"inner",-24.919789,152.500151,NA,"3","3","3","Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo","unchanged",NA,NA,NA
"100","AU18","AU18_0456",NA,"FLD456",NA,"Sampayo","unpublished","2018","2018","43362","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_NW","outer",-26.978119,153.48416,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","AU18","AU18_0457",NA,"FLD457",NA,"Sampayo","unpublished","2018","2018","43362","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_NW","outer",-26.978119,153.48416,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","AU18","AU18_0458",NA,"FLD458",NA,"Sampayo","unpublished","2018","2018","43362","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_NW","outer",-26.978119,153.48416,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","AU18","AU18_0459",NA,"FLD459",NA,"Sampayo","unpublished","2018","2018","43362","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_NW","outer",-26.978119,153.48416,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","AU18","AU18_0460",NA,"FLD460",NA,"Sampayo","unpublished","2018","2018","43362","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_NW","outer",-26.978119,153.48416,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","AU18","AU18_0485",NA,"FLD485",NA,"Sampayo","unpublished","2018","2018","43362","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_NW","outer",-26.978119,153.48416,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","AU18","AU18_0612",NA,"FLD612",NA,"Sampayo","unpublished","2018","2018","43362","44866","Wizard/spin.col.cl.2024","Dalton","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Cape_Moreton","Flinders_NW","outer",-26.978119,153.48416,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"corallites bit too flat",NA,NA
"107","HL12","HL12_GS001","sample missing",NA,NA,"Sampayo","unpublished","2012","2012","41016","42125","Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2020","Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,"12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
